,sofifa_id,player_url,long_name,player_positions,overall,age,height_cm,weight_kg,club_name,club_jersey_number,nationality_name,pace,shooting,passing,dribbling,defending,physic,power_shot_power,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,player_face_url,club_logo_url,nation_logo_url,nation_flag_url,position_category
75,260080,https://sofifa.com/player/260080/daniel-perez/220002,Daniel Alejandro Pérez Córdova,ST,66,19,189,77,Club Brugge KV,30.0,Venezuela,69.0,67.0,40.0,64.0,27.0,70.0,66,14,8,11,12,10,,https://cdn.sofifa.net/players/260/080/22_120.png,https://cdn.sofifa.net/teams/231/60.png,,https://cdn.sofifa.net/flags/ve.png,Forward
76,260020,https://sofifa.com/player/260020/yorbe-vertessen/220002,Yorbe Vertessen,"RM, ST",69,20,176,68,PSV,32.0,Belgium,91.0,62.0,62.0,68.0,30.0,66.0,64,10,7,13,14,13,,https://cdn.sofifa.net/players/260/020/22_120.png,https://cdn.sofifa.net/teams/247/60.png,,https://cdn.sofifa.net/flags/be.png,Midfielder
77,260001,https://sofifa.com/player/260001/noah-eile/220002,Noah Eile,CB,52,18,195,83,Malmö FF,29.0,Sweden,58.0,26.0,34.0,42.0,51.0,59.0,39,11,14,13,15,13,,https://cdn.sofifa.net/players/260/001/22_120.png,https://cdn.sofifa.net/teams/320/60.png,,https://cdn.sofifa.net/flags/se.png,Defender
78,259987,https://sofifa.com/player/259987/melker-ellborg/220002,Melker Ellborg,GK,52,18,191,84,Malmö FF,1.0,Sweden,,,,,,,38,49,52,51,52,55,41.0,https://cdn.sofifa.net/players/259/987/22_120.png,https://cdn.sofifa.net/teams/320/60.png,,https://cdn.sofifa.net/flags/se.png,Goalkeeper
79,259918,https://sofifa.com/player/259918/ismael-diawara/220002,Ismael Diawara,GK,62,26,194,93,Malmö FF,30.0,Mali,,,,,,,45,66,56,60,65,69,18.0,https://cdn.sofifa.net/players/259/918/22_120.png,https://cdn.sofifa.net/teams/320/60.png,,https://cdn.sofifa.net/flags/ml.png,Goalkeeper
80,259913,https://sofifa.com/player/259913/heorhii-sudakov/220002,Heorhii Sudakov,CAM,62,18,177,68,Shakhtar Donetsk,61.0,Ukraine,71.0,59.0,56.0,68.0,39.0,64.0,71,13,9,13,12,9,,https://cdn.sofifa.net/players/259/913/22_120.png,https://cdn.sofifa.net/teams/101059/60.png,,https://cdn.sofifa.net/flags/ua.png,Midfielder
81,259694,https://sofifa.com/player/259694/oscar-mingueza-garcia/220002,Óscar Mingueza García,"CB, RB",75,22,184,77,FC Barcelona,22.0,Spain,78.0,35.0,66.0,60.0,75.0,75.0,61,9,10,15,8,13,,https://cdn.sofifa.net/players/259/694/22_120.png,https://cdn.sofifa.net/teams/241/60.png,,https://cdn.sofifa.net/flags/es.png,Defender
82,259679,https://sofifa.com/player/259679/jayden-braaf/220002,Jayden Jezairo Braaf,"LW, RW",64,18,179,68,Manchester City,51.0,Netherlands,83.0,60.0,57.0,66.0,40.0,64.0,69,8,11,13,14,12,,https://cdn.sofifa.net/players/259/679/22_120.png,https://cdn.sofifa.net/teams/10/60.png,,https://cdn.sofifa.net/flags/nl.png,Forward
83,259530,https://sofifa.com/player/259530/alfonso-pastor-vacas/220002,Alfonso Pastor Vacas,GK,62,20,190,80,Sevilla FC,33.0,Spain,,,,,,,50,69,63,66,58,60,23.0,https://cdn.sofifa.net/players/259/530/22_120.png,https://cdn.sofifa.net/teams/481/60.png,,https://cdn.sofifa.net/flags/es.png,Goalkeeper
84,259430,https://sofifa.com/player/259430/marcelo-pitaluga/220002,Marcelo Pitaluga,GK,57,18,191,78,Liverpool,53.0,Brazil,,,,,,,39,60,50,52,56,64,34.0,https://cdn.sofifa.net/players/259/430/22_120.png,https://cdn.sofifa.net/teams/9/60.png,,https://cdn.sofifa.net/flags/br.png,Goalkeeper
85,259424,https://sofifa.com/player/259424/israel-salazar-piriz/220002,Israel Salazar Píriz,ST,60,18,177,71,Real Madrid CF,26.0,Spain,53.0,64.0,45.0,60.0,20.0,48.0,60,13,9,8,13,10,,https://cdn.sofifa.net/players/259/424/22_120.png,https://cdn.sofifa.net/teams/243/60.png,,https://cdn.sofifa.net/flags/es.png,Forward
86,259419,https://sofifa.com/player/259419/takuhiro-nakai/220002,中井 卓大,CAM,61,17,178,68,Real Madrid CF,31.0,Japan,58.0,50.0,60.0,64.0,31.0,47.0,53,9,10,10,6,11,,https://cdn.sofifa.net/players/259/419/22_120.png,https://cdn.sofifa.net/teams/243/60.png,,https://cdn.sofifa.net/flags/jp.png,Midfielder
87,259405,https://sofifa.com/player/259405/antonio-zarzana-perez/220002,Antonio Zarzana Pérez,"RM, LM, CAM",63,19,177,64,Sevilla FC,30.0,Spain,70.0,51.0,65.0,60.0,22.0,49.0,57,9,9,15,14,12,,https://cdn.sofifa.net/players/259/405/22_120.png,https://cdn.sofifa.net/teams/481/60.png,,https://cdn.sofifa.net/flags/es.png,Midfielder
88,259377,https://sofifa.com/player/259377/yeremi-jesus-santos-pino/220002,Yeremi Jesús Santos Pino,"RM, LM, ST",73,18,172,60,Villarreal CF,21.0,Spain,71.0,66.0,70.0,73.0,31.0,46.0,63,9,7,14,6,9,,https://cdn.sofifa.net/players/259/377/22_120.png,https://cdn.sofifa.net/teams/483/60.png,,https://cdn.sofifa.net/flags/es.png,Midfielder
89,259306,https://sofifa.com/player/259306/fabian-rieder/220002,Fabian Rieder,CM,64,19,179,74,BSC Young Boys,32.0,Switzerland,70.0,54.0,64.0,69.0,49.0,60.0,62,13,9,12,13,11,,https://cdn.sofifa.net/players/259/306/22_120.png,https://cdn.sofifa.net/teams/900/60.png,,https://cdn.sofifa.net/flags/ch.png,Midfielder
90,259252,https://sofifa.com/player/259252/eric-ramirez/220002,Eric Kleybel Ramírez Matheus,ST,66,22,190,81,Dynamo Kyiv,9.0,Venezuela,51.0,66.0,46.0,60.0,22.0,65.0,65,10,6,9,6,6,,https://cdn.sofifa.net/players/259/252/22_120.png,https://cdn.sofifa.net/teams/101047/60.png,,https://cdn.sofifa.net/flags/ve.png,Forward
91,259233,https://sofifa.com/player/259233/ilaix-moriba/220002,Moriba Kourouma Kourouma,CM,73,18,185,73,RB Leipzig,26.0,Spain,72.0,70.0,64.0,73.0,64.0,65.0,73,9,14,15,10,12,,https://cdn.sofifa.net/players/259/233/22_120.png,https://cdn.sofifa.net/teams/112172/60.png,,https://cdn.sofifa.net/flags/es.png,Midfielder
92,259171,https://sofifa.com/player/259171/jose-manuel-cabrera-lopez/220002,José Manuel Cabrera López,RB,63,20,177,64,Villarreal CF,27.0,Spain,67.0,39.0,52.0,59.0,59.0,55.0,52,13,7,8,13,15,,https://cdn.sofifa.net/players/259/171/22_120.png,https://cdn.sofifa.net/teams/483/60.png,,https://cdn.sofifa.net/flags/es.png,Defender
93,259165,https://sofifa.com/player/259165/joscha-wosz/220002,Joscha Wosz,"CM, RB",59,18,173,57,RB Leipzig,47.0,Germany,66.0,50.0,58.0,69.0,48.0,45.0,65,9,7,6,8,5,,https://cdn.sofifa.net/players/259/165/22_120.png,https://cdn.sofifa.net/teams/112172/60.png,,https://cdn.sofifa.net/flags/de.png,Defender
94,259067,https://sofifa.com/player/259067/andre-filipe-eusebio-paulo/220002,André Filipe Eusébio Paulo,GK,65,24,188,76,Sporting CP,22.0,Portugal,,,,,,,48,65,63,64,65,67,30.0,https://cdn.sofifa.net/players/259/067/22_120.png,https://cdn.sofifa.net/teams/237/60.png,,https://cdn.sofifa.net/flags/pt.png,Goalkeeper
95,259065,https://sofifa.com/player/259065/arnau-tenas-urena/220002,Arnau Tenas Ureña,GK,67,20,185,85,FC Barcelona,36.0,Spain,,,,,,,51,65,69,68,66,64,45.0,https://cdn.sofifa.net/players/259/065/22_120.png,https://cdn.sofifa.net/teams/241/60.png,,https://cdn.sofifa.net/flags/es.png,Goalkeeper
96,259036,https://sofifa.com/player/259036/viktor-korniienko/220002,Viktor Korniienko,LB,71,22,175,70,Shakhtar Donetsk,44.0,Ukraine,75.0,43.0,71.0,70.0,65.0,76.0,68,8,13,8,12,14,,https://cdn.sofifa.net/players/259/036/22_120.png,https://cdn.sofifa.net/teams/101059/60.png,,https://cdn.sofifa.net/flags/ua.png,Defender
97,259031,https://sofifa.com/player/259031/liam-delap/220002,Liam Delap,ST,64,18,186,72,Manchester City,48.0,England,76.0,64.0,47.0,61.0,24.0,66.0,69,8,9,10,11,10,,https://cdn.sofifa.net/players/259/031/22_120.png,https://cdn.sofifa.net/teams/10/60.png,,https://cdn.sofifa.net/flags/gb-eng.png,Forward
98,258946,https://sofifa.com/player/258946/matteo-lovato/220002,Matteo Lovato,CB,72,21,188,78,Atalanta,66.0,Italy,68.0,30.0,51.0,58.0,74.0,70.0,40,12,10,6,6,13,,https://cdn.sofifa.net/players/258/946/22_120.png,https://cdn.sofifa.net/teams/39/60.png,,https://cdn.sofifa.net/flags/it.png,Defender
99,258924,https://sofifa.com/player/258924/joel-monteiro-almada/220002,Joël Monteiro Almada,ST,57,21,191,81,BSC Young Boys,77.0,Portugal,62.0,55.0,44.0,55.0,23.0,60.0,54,7,10,7,7,7,,https://cdn.sofifa.net/players/258/924/22_120.png,https://cdn.sofifa.net/teams/900/60.png,,https://cdn.sofifa.net/flags/pt.png,Forward
100,258923,https://sofifa.com/player/258923/sergio-arribas-calvo/220002,Sergio Arribas Calvo,"CAM, RM, LM",65,19,173,66,Real Madrid CF,30.0,Spain,68.0,53.0,56.0,72.0,33.0,51.0,47,9,7,5,11,14,,https://cdn.sofifa.net/players/258/923/22_120.png,https://cdn.sofifa.net/teams/243/60.png,,https://cdn.sofifa.net/flags/es.png,Midfielder
101,258922,https://sofifa.com/player/258922/marvin-olawale-akinlabi-park/220002,Marvin Olawale Akinlabi Park,"RW, RM, RB",67,21,178,63,Real Madrid CF,28.0,Spain,81.0,60.0,59.0,68.0,19.0,48.0,56,13,6,13,12,15,,https://cdn.sofifa.net/players/258/922/22_120.png,https://cdn.sofifa.net/teams/243/60.png,,https://cdn.sofifa.net/flags/es.png,Defender
102,258826,https://sofifa.com/player/258826/devyne-rensch/220002,Devyne Fabian Jairo Rensch,RB,73,18,179,68,Ajax,15.0,Netherlands,80.0,55.0,64.0,71.0,70.0,69.0,56,10,8,9,13,7,,https://cdn.sofifa.net/players/258/826/22_120.png,https://cdn.sofifa.net/teams/245/60.png,,https://cdn.sofifa.net/flags/nl.png,Defender
103,258781,https://sofifa.com/player/258781/illia-zabarnyi/220002,Illia Zabarnyi,CB,72,18,186,81,Dynamo Kyiv,25.0,Ukraine,66.0,36.0,54.0,52.0,74.0,72.0,45,14,11,10,11,13,,https://cdn.sofifa.net/players/258/781/22_120.png,https://cdn.sofifa.net/teams/101047/60.png,https://cdn.sofifa.net/teams/1366/60.png,https://cdn.sofifa.net/flags/ua.png,Defender
104,258775,https://sofifa.com/player/258775/luka-sucic/220002,Luka Sučić,"CAM, CM, RM",69,18,185,71,FC Red Bull Salzburg,21.0,Croatia,75.0,65.0,69.0,71.0,50.0,62.0,72,15,12,10,11,7,,https://cdn.sofifa.net/players/258/775/22_120.png,https://cdn.sofifa.net/teams/191/60.png,,https://cdn.sofifa.net/flags/hr.png,Midfielder
105,258763,https://sofifa.com/player/258763/maxime-delanghe/220002,Maxime Delanghe,GK,63,20,189,83,PSV,21.0,Belgium,,,,,,,47,63,62,63,64,65,21.0,https://cdn.sofifa.net/players/258/763/22_120.png,https://cdn.sofifa.net/teams/247/60.png,,https://cdn.sofifa.net/flags/be.png,Goalkeeper
106,258722,https://sofifa.com/player/258722/osvaldo-pedro-capemba/220002,Osvaldo Pedro Capemba,"LM, RM",62,19,171,63,LOSC Lille,35.0,Angola,73.0,50.0,57.0,71.0,20.0,40.0,45,9,8,13,10,8,,https://cdn.sofifa.net/players/258/722/22_120.png,https://cdn.sofifa.net/teams/65/60.png,,https://cdn.sofifa.net/flags/ao.png,Midfielder
107,258485,https://sofifa.com/player/258485/filip-jorgensen/220002,Filip Jörgensen,GK,63,19,189,77,Villarreal CF,35.0,Sweden,,,,,,,51,63,69,68,63,65,36.0,https://cdn.sofifa.net/players/258/485/22_120.png,https://cdn.sofifa.net/teams/483/60.png,,https://cdn.sofifa.net/flags/se.png,Goalkeeper
108,258433,https://sofifa.com/player/258433/eliot-matazo/220002,Eliot Matazo,"CDM, CM",70,19,174,67,AS Monaco,36.0,Belgium,74.0,58.0,68.0,73.0,65.0,70.0,68,14,8,13,14,14,,https://cdn.sofifa.net/players/258/433/22_120.png,https://cdn.sofifa.net/teams/69/60.png,,https://cdn.sofifa.net/flags/be.png,Midfielder
109,258432,https://sofifa.com/player/258432/chrislain-matsima/220002,Chrislain Iris Aurel Matsima,CB,69,19,193,80,AS Monaco,34.0,France,55.0,34.0,48.0,55.0,69.0,71.0,54,12,8,8,6,11,,https://cdn.sofifa.net/players/258/432/22_120.png,https://cdn.sofifa.net/teams/69/60.png,,https://cdn.sofifa.net/flags/fr.png,Defender
110,258390,https://sofifa.com/player/258390/ivo-grbic/220002,Ivo Grbić,GK,73,25,195,93,LOSC Lille,1.0,Croatia,,,,,,,53,70,72,70,71,75,28.0,https://cdn.sofifa.net/players/258/390/22_120.png,https://cdn.sofifa.net/teams/65/60.png,,https://cdn.sofifa.net/flags/hr.png,Goalkeeper
111,258319,https://sofifa.com/player/258319/nikita-iosifov/220002,Nikita Iosifov,LM,62,20,175,62,Villarreal CF,36.0,Russia,71.0,62.0,59.0,65.0,26.0,46.0,71,10,11,15,11,11,,https://cdn.sofifa.net/players/258/319/22_120.png,https://cdn.sofifa.net/teams/483/60.png,,https://cdn.sofifa.net/flags/ru.png,Midfielder
112,258308,https://sofifa.com/player/258308/oleksandr-tymchyk/220002,Oleksandr Tymchyk,RB,72,24,180,67,Dynamo Kyiv,24.0,Ukraine,87.0,24.0,53.0,57.0,69.0,52.0,22,7,13,13,9,11,,https://cdn.sofifa.net/players/258/308/22_120.png,https://cdn.sofifa.net/teams/101047/60.png,https://cdn.sofifa.net/teams/1366/60.png,https://cdn.sofifa.net/flags/ua.png,Defender
113,258262,https://sofifa.com/player/258262/marko-tolic/220002,Marko Tolić,"CAM, LW, RW",71,24,189,81,Dinamo Zagreb,24.0,Croatia,63.0,72.0,73.0,77.0,40.0,68.0,78,8,10,6,13,14,,https://cdn.sofifa.net/players/258/262/22_120.png,https://cdn.sofifa.net/teams/211/60.png,,https://cdn.sofifa.net/flags/hr.png,Midfielder
114,258185,https://sofifa.com/player/258185/luis-carbonell-artajona/220002,Luis Carbonell Artajona,"ST, LW",63,18,169,67,Real Madrid CF,29.0,Spain,74.0,64.0,51.0,69.0,19.0,43.0,69,15,13,10,11,12,,https://cdn.sofifa.net/players/258/185/22_120.png,https://cdn.sofifa.net/teams/243/60.png,,https://cdn.sofifa.net/flags/es.png,Forward
115,258171,https://sofifa.com/player/258171/hannibal-mejbri/220002,Hannibal Mejbri,"CAM, CM",62,18,182,70,Manchester United,46.0,Tunisia,69.0,51.0,61.0,64.0,52.0,58.0,54,9,5,10,11,7,,https://cdn.sofifa.net/players/258/171/22_120.png,https://cdn.sofifa.net/teams/11/60.png,,https://cdn.sofifa.net/flags/tn.png,Midfielder
116,258041,https://sofifa.com/player/258041/hugo-novoa/220002,Hugo Novoa Ramos,ST,60,18,182,68,RB Leipzig,38.0,Spain,54.0,63.0,45.0,62.0,22.0,45.0,62,15,9,14,7,10,,https://cdn.sofifa.net/players/258/041/22_120.png,https://cdn.sofifa.net/teams/112172/60.png,,https://cdn.sofifa.net/flags/es.png,Forward
117,257877,https://sofifa.com/player/257877/junior-adamu/220002,Junior Chukwubuike Adamu,ST,67,20,183,75,FC Red Bull Salzburg,9.0,Austria,83.0,66.0,49.0,67.0,21.0,62.0,66,7,5,13,15,9,,https://cdn.sofifa.net/players/257/877/22_120.png,https://cdn.sofifa.net/teams/191/60.png,,https://cdn.sofifa.net/flags/at.png,Forward
118,257876,https://sofifa.com/player/257876/nicolas-seiwald/220002,Nicolas Seiwald,"CM, CDM",68,20,179,70,FC Red Bull Salzburg,13.0,Austria,65.0,60.0,67.0,68.0,64.0,66.0,67,5,8,7,14,7,,https://cdn.sofifa.net/players/257/876/22_120.png,https://cdn.sofifa.net/teams/191/60.png,,https://cdn.sofifa.net/flags/at.png,Midfielder
119,257540,https://sofifa.com/player/257540/ansgar-knauff/220002,Ansgar Knauff,RM,67,19,180,73,Borussia Dortmund,36.0,Germany,84.0,55.0,59.0,71.0,35.0,51.0,54,8,13,13,14,7,,https://cdn.sofifa.net/players/257/540/22_120.png,https://cdn.sofifa.net/teams/22/60.png,,https://cdn.sofifa.net/flags/de.png,Midfielder
120,257534,https://sofifa.com/player/257534/cole-palmer/220002,Cole Palmer,"RW, CAM",64,19,189,74,Manchester City,80.0,England,77.0,58.0,60.0,68.0,45.0,54.0,65,7,6,10,14,14,,https://cdn.sofifa.net/players/257/534/22_120.png,https://cdn.sofifa.net/teams/10/60.png,,https://cdn.sofifa.net/flags/gb-eng.png,Midfielder
121,257470,https://sofifa.com/player/257470/anthony-elanga/220002,Anthony David Junior Elanga,"LM, ST",65,19,180,70,Manchester United,36.0,Sweden,81.0,60.0,58.0,68.0,29.0,51.0,64,13,5,13,8,10,,https://cdn.sofifa.net/players/257/470/22_120.png,https://cdn.sofifa.net/teams/11/60.png,,https://cdn.sofifa.net/flags/se.png,Midfielder
122,257318,https://sofifa.com/player/257318/kays-ruiz-atil/220002,Kays Ruiz-Atil,"CAM, CM",66,18,173,60,FC Barcelona,44.0,Morocco,67.0,54.0,64.0,72.0,44.0,41.0,60,8,8,14,13,9,,https://cdn.sofifa.net/players/257/318/22_120.png,https://cdn.sofifa.net/teams/241/60.png,,https://cdn.sofifa.net/flags/ma.png,Midfielder
123,257290,https://sofifa.com/player/257290/joao-mario-neto-lopes/220002,João Mário Neto Lopes,"RB, RM",71,21,178,66,FC Porto,23.0,Portugal,75.0,63.0,64.0,70.0,68.0,60.0,68,9,5,10,10,12,,https://cdn.sofifa.net/players/257/290/22_120.png,https://cdn.sofifa.net/teams/236/60.png,,https://cdn.sofifa.net/flags/pt.png,Defender
124,257244,https://sofifa.com/player/257244/alexandre-jankewitz/220002,Alexandre Tounde Dimitri Jankewitz,CM,60,19,185,80,BSC Young Boys,11.0,Switzerland,66.0,56.0,60.0,64.0,44.0,68.0,67,10,7,10,6,6,,https://cdn.sofifa.net/players/257/244/22_120.png,https://cdn.sofifa.net/teams/900/60.png,,https://cdn.sofifa.net/flags/ch.png,Midfielder
125,257239,https://sofifa.com/player/257239/josh-brooking/220002,Josh Brooking,"CB, RB",59,18,185,70,Chelsea,44.0,England,59.0,29.0,36.0,41.0,62.0,55.0,47,8,12,8,13,9,,https://cdn.sofifa.net/players/257/239/22_120.png,https://cdn.sofifa.net/teams/5/60.png,,https://cdn.sofifa.net/flags/gb-eng.png,Defender
126,257179,https://sofifa.com/player/257179/goncalo-bernardo-inacio/220002,Gonçalo Bernardo Inácio,CB,76,19,186,77,Sporting CP,25.0,Portugal,79.0,30.0,60.0,59.0,77.0,74.0,44,6,6,7,10,7,,https://cdn.sofifa.net/players/257/179/22_120.png,https://cdn.sofifa.net/teams/237/60.png,,https://cdn.sofifa.net/flags/pt.png,Defender
127,257170,https://sofifa.com/player/257170/oleksandr-syrota/220002,Oleksandr Syrota,CB,69,21,189,74,Dynamo Kyiv,34.0,Ukraine,69.0,22.0,38.0,45.0,71.0,73.0,33,7,6,12,6,9,,https://cdn.sofifa.net/players/257/170/22_120.png,https://cdn.sofifa.net/teams/101047/60.png,,https://cdn.sofifa.net/flags/ua.png,Defender
128,257110,https://sofifa.com/player/257110/francisco-gonzalez-verjara/220002,Francisco Manuel Gonzalez Verjara,CB,64,22,188,81,Atlético de Madrid,36.0,Spain,48.0,26.0,45.0,46.0,61.0,76.0,35,10,6,7,13,11,,https://cdn.sofifa.net/players/257/110/22_120.png,https://cdn.sofifa.net/teams/240/60.png,,https://cdn.sofifa.net/flags/es.png,Defender
129,257073,https://sofifa.com/player/257073/tiago-b-de-melo-tomas/220002,Tiago Barreiros de Melo Tomás,ST,74,19,183,73,Sporting CP,19.0,Portugal,77.0,70.0,56.0,74.0,37.0,72.0,73,8,14,9,13,7,,https://cdn.sofifa.net/players/257/073/22_120.png,https://cdn.sofifa.net/teams/237/60.png,,https://cdn.sofifa.net/flags/pt.png,Forward
130,257057,https://sofifa.com/player/257057/amadou-onana/220002,Amadou Zeund Georges Ba Mvom Onana,"CDM, CM",68,19,195,76,LOSC Lille,24.0,Belgium,71.0,53.0,61.0,66.0,66.0,74.0,59,7,12,12,9,10,,https://cdn.sofifa.net/players/257/057/22_120.png,https://cdn.sofifa.net/teams/65/60.png,,https://cdn.sofifa.net/flags/be.png,Midfielder
131,256958,https://sofifa.com/player/256958/fabio-daniel-ferreira-vieira/220002,Fábio Daniel Ferreira Vieira,"CAM, RM",72,21,170,63,FC Porto,50.0,Portugal,74.0,69.0,73.0,72.0,36.0,52.0,72,9,5,15,13,6,,https://cdn.sofifa.net/players/256/958/22_120.png,https://cdn.sofifa.net/teams/236/60.png,,https://cdn.sofifa.net/flags/pt.png,Midfielder
132,256903,https://sofifa.com/player/256903/goncalo-matias-ramos/220002,Gonçalo Matias Ramos,"CF, ST",72,20,184,79,SL Benfica,88.0,Portugal,81.0,70.0,63.0,71.0,33.0,83.0,70,15,9,7,7,15,,https://cdn.sofifa.net/players/256/903/22_120.png,https://cdn.sofifa.net/teams/234/60.png,,https://cdn.sofifa.net/flags/pt.png,Forward
133,256887,https://sofifa.com/player/256887/taylor-booth/220002,Taylor Anthony Booth,"CM, RW",62,20,174,66,FC Bayern München,37.0,United States,66.0,59.0,61.0,67.0,45.0,49.0,61,14,12,14,11,10,,https://cdn.sofifa.net/players/256/887/22_120.png,https://cdn.sofifa.net/teams/21/60.png,,https://cdn.sofifa.net/flags/us.png,Midfielder
134,256853,https://sofifa.com/player/256853/malik-tillman/220002,Malik Tillman,ST,61,19,186,71,FC Bayern München,40.0,Germany,66.0,64.0,48.0,61.0,18.0,56.0,68,9,11,11,12,9,,https://cdn.sofifa.net/players/256/853/22_120.png,https://cdn.sofifa.net/teams/21/60.png,,https://cdn.sofifa.net/flags/de.png,Forward
135,256790,https://sofifa.com/player/256790/jamal-musiala/220002,Jamal Musiala,"CAM, LM",75,18,180,68,FC Bayern München,42.0,Germany,76.0,70.0,67.0,84.0,31.0,49.0,68,6,9,8,8,11,,https://cdn.sofifa.net/players/256/790/22_120.png,https://cdn.sofifa.net/teams/21/60.png,https://cdn.sofifa.net/teams/1337/60.png,https://cdn.sofifa.net/flags/de.png,Midfielder
136,256782,https://sofifa.com/player/256782/sebastian-nanasi/220002,Sebastian Nanasi,"CAM, LW",59,19,178,71,Malmö FF,37.0,Sweden,70.0,56.0,50.0,66.0,29.0,58.0,52,12,7,10,6,8,,https://cdn.sofifa.net/players/256/782/22_120.png,https://cdn.sofifa.net/teams/320/60.png,,https://cdn.sofifa.net/flags/se.png,Midfielder
137,256612,https://sofifa.com/player/256612/f-evanilson-de-lima-barbosa/220002,Francisco Evanilson de Lima Barbosa,ST,73,21,183,80,FC Porto,30.0,Brazil,72.0,75.0,58.0,69.0,25.0,63.0,75,13,11,6,14,7,,https://cdn.sofifa.net/players/256/612/22_120.png,https://cdn.sofifa.net/teams/236/60.png,,https://cdn.sofifa.net/flags/br.png,Forward
138,256610,https://sofifa.com/player/256610/dillon-hoogewerf/220002,Dillon Hoogewerf,"RM, CF",60,18,165,60,Manchester United,66.0,Netherlands,79.0,58.0,51.0,62.0,25.0,48.0,57,12,5,8,14,6,,https://cdn.sofifa.net/players/256/610/22_120.png,https://cdn.sofifa.net/teams/11/60.png,,https://cdn.sofifa.net/flags/nl.png,Midfielder
139,256500,https://sofifa.com/player/256500/nnamdi-collins/220002,Nnamdi Collins,CB,60,17,188,81,Borussia Dortmund,41.0,Germany,85.0,25.0,39.0,48.0,59.0,67.0,33,12,8,8,10,8,,https://cdn.sofifa.net/players/256/500/22_120.png,https://cdn.sofifa.net/teams/22/60.png,,https://cdn.sofifa.net/flags/de.png,Defender
140,256325,https://sofifa.com/player/256325/josip-sutalo/220002,Josip Šutalo,"CB, RB",67,21,190,82,Dinamo Zagreb,37.0,Croatia,66.0,27.0,46.0,57.0,67.0,73.0,38,8,15,7,11,14,,https://cdn.sofifa.net/players/256/325/22_120.png,https://cdn.sofifa.net/teams/211/60.png,,https://cdn.sofifa.net/flags/hr.png,Defender
141,256098,https://sofifa.com/player/256098/richard-ledezma/220002,Richard Ledezma,CAM,67,20,174,64,PSV,37.0,United States,75.0,59.0,66.0,72.0,47.0,45.0,59,15,14,11,11,5,,https://cdn.sofifa.net/players/256/098/22_120.png,https://cdn.sofifa.net/teams/247/60.png,,https://cdn.sofifa.net/flags/us.png,Midfielder
142,256058,https://sofifa.com/player/256058/pablo-perez-rico/220002,Pablo Pérez Rico,"LB, LM",61,19,170,65,Sevilla FC,40.0,Spain,66.0,35.0,51.0,55.0,56.0,58.0,38,8,11,8,11,9,,https://cdn.sofifa.net/players/256/058/22_120.png,https://cdn.sofifa.net/teams/481/60.png,,https://cdn.sofifa.net/flags/es.png,Defender
